Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
rilogiu,Sustantivo,reloj,Español,,OK
riluri,Sustantivo,dolor,Español,,OK
rimpròviru,Sustantivo,reproche,Español,,OK
rimpròvuru,Sustantivo,reproche,Español,,OK
rina,Sustantivo,arena,Español,,OK
rinali,Sustantivo,orinal,Español,,OK
rinocchiu,Sustantivo,"rodilla, hinojo",Español,,OK
rinocironti,Sustantivo,rinoceronte,Español,,OK
rintista,Sustantivo,dentista,Español,,OK
rinucironti,Sustantivo,rinoceronte,Español,,OK
rispettu,Sustantivo,respeto,Español,,OK
risìu,Sustantivo,deseo,Español,,OK
riti,Sustantivo,red,Español,,OK
ritrattu,Sustantivo,retrato,Español,,OK
ritturi,Sustantivo,rector,Español,,OK
rituni,Sustantivo,gran red,Español,,OK
rizza,Sustantivo,red de pescar,Español,,OK
rizzagghiu,Sustantivo,red de pescar,Español,,OK
rizzu,Sustantivo,erizo,Español,,OK
roggiu,Sustantivo,reloj,Español,,OK
rolia,Sustantivo,gloria,Español,,OK
rologgiu,Sustantivo,reloj,Español,,OK
rologiu,Sustantivo,reloj,Español,,OK
romanu,Sustantivo,romano / dialecto romano,Español,,OK
rosamarina,Sustantivo,romero,Español,,OK
rosariu,Sustantivo,rosario,Español,,OK
rosi,Sustantivo,rosas,Español,,OK
rosmarina,Sustantivo,romero,Español,,OK
rospi,Sustantivo,sapos (animales anfibios),Español,,OK
rospu,Sustantivo,sapo (animal anfibio),Español,,OK
rota,Sustantivo,"rueda / carretera, ruta",Español,,OK
ruandisi,Sustantivo,ruandés / idioma ruandés,Español,,OK
ruccaru,Sustantivo,búho chico (Asio otus),Español,,OK
ruetta,Sustantivo,lugar lleno de zarzas,Español,,OK
ruloggiu,Sustantivo,reloj,Español,,OK
rulogiu,Sustantivo,reloj,Español,,OK
ruluri,Sustantivo,dolor,Español,,OK
rumagnolu,Sustantivo,romañolo / dialecto romañolo,Español,,OK
rumanciu,Sustantivo,"idioma rético, idioma retorrománico, idioma retorromance, idioma romanche o idioma retorromanche",Español,,OK
rumanu,Sustantivo,romano / dialecto romano,Español,,OK
rumenu,Sustantivo,rumano / idioma rumano,Español,,OK
ruminicarìa,Sustantivo,domingo,Español,,OK
rumuntoriu,Sustantivo,reloj,Español,,OK
rumuntuariu,Sustantivo,reloj,Español,,OK
rumuri,Sustantivo,ruido,Español,,OK
rumànica,Sustantivo,idioma Romanica,Español,,OK
rumìnica,Sustantivo,domingo,Español,,OK
ruoggiu,Sustantivo,reloj,Español,,OK
rusariu,Sustantivo,rosario,Español,,OK
russu,Sustantivo,ruso / idioma ruso / rojo,Español,,OK
russuri,Sustantivo,rojez,Español,,OK
ruvetta,Sustantivo,lugar lleno de zarzas,Español,,OK
ràdica,Sustantivo,raíz,Español,,OK
ràdiga,Sustantivo,raíz,Español,,OK
ràrica,Sustantivo,raíz,Español,,OK
ràttula,Sustantivo,dátil,Español,,OK
règula,Sustantivo,regla,Español,,OK
rèpiti,Sustantivo,gemido|gemidos,Español,,OK
rèttili,Sustantivo,réptil,Español,,OK
rèula,Sustantivo,regla,Español,,OK
rèvula,Sustantivo,regla,Español,,OK
rê,Sustantivo,"de los / de las / desde los, por los / desde las, por las / rey",Español,,OK
rìcinu,Sustantivo,ricino (Ricinus communis),Español,,OK
sabatudìa,Sustantivo,sábado,Español,,OK
sabaturìa,Sustantivo,sábado,Español,,OK
sabbatudìa,Sustantivo,sábado,Español,,OK
sabbaturìa,Sustantivo,sábado,Español,,OK
sacchetta,Sustantivo,bolsillo,Español,,OK
sacrificiu,Sustantivo,sacrificio,Español,,OK
sacrifiziu,Sustantivo,sacrificio,Español,,OK
sacrifizziu,Sustantivo,sacrificio,Español,,OK
sacristìa,Sustantivo,sacristía,Español,,OK
sagnalingua,Sustantivo,"speronella (spronella: rotella dello sperone, munita di punte)",Italiano,,OK
sagristìa,Sustantivo,sacristía,Español,,OK
saia,Sustantivo,"canal de riego, canal de irrigación / canal de reg",Español,,OK
saimi,Sustantivo,"saín, grasa de cerda (para cocinar)",Español,,OK
saiuni,Sustantivo,"gran canal de riego, gran canal de irrigación / gran canal de reg",Español,,OK
saja,Sustantivo,"canal de riego, canal de irrigación / canal de reg",Español,,OK
sajimi,Sustantivo,"saín, grasa de cerda (para cocinar)",Español,,OK
sajuni,Sustantivo,"gran canal de riego, gran canal de irrigación / gran canal de reg",Español,,OK
sala,Sustantivo,cuarto,Español,,OK
salaguni,Sustantivo,sauce,Español,,OK
salalina,Sustantivo,sal,Español,,OK
salami,Sustantivo,salame (tipo de jamón italiano),Español,,OK
salentinu,Sustantivo,dialectos salentinos|dialecto salentino / salentino,Español,,OK
salifiziu,Sustantivo,especie de alacrán,Español,,OK
salintinu,Sustantivo,dialectos salentinos|dialecto salentino / salentino,Español,,OK
samuanu,Sustantivo,samoano / idioma samoano,Español,,OK
santa,Sustantivo,santa / santa,Español,,OK
santi,Sustantivo,santos / santos / santas / santas,Español,,OK
santu,Sustantivo,santo / santo / salto,Español,,OK
sapuni,Sustantivo,jabón,Español,,OK
sapuri,Sustantivo,sabor,Español,,OK
sarciziu,Sustantivo,ejercicio,Español,,OK
sarcizziu,Sustantivo,ejercicio,Español,,OK
sarda,Sustantivo,sardina,Español,,OK
sardu,Sustantivo,sardo / idioma sardo,Español,,OK
sarsa,Sustantivo,salsa,Español,,OK
sartu,Sustantivo,sastre,Español,,OK
sasizza,Sustantivo,salchicha,Español,,OK
sassa,Sustantivo,salsa,Español,,OK
sassarisi,Sustantivo,"sasarés, sardo sasarés",Español,,OK
satu,Sustantivo,salto,Español,,OK
sausizza,Sustantivo,salchicha,Español,,OK
savatta,Sustantivo,pantufla,Español,,OK
sbernia,Sustantivo,bernia (antigua chaqueta para mujer),Español,,OK
sbirru,Sustantivo,"policía, esbirro",Español,,OK
scaffa,Sustantivo,estante,Español,,OK
scaffali,Sustantivo,estantería,Español,,OK
scandiu,Sustantivo,escandio,Español,,OK
scantu,Sustantivo,susto,Español,,OK
scarpi,Sustantivo,zapatos,Español,,OK
scecchi,Sustantivo,"burros, asnos",Español,,OK
sceccu,Sustantivo,"burro, asno",Español,,OK
scemu,Sustantivo,tonto / tonto del pueblo,Español,,OK
scena,Sustantivo,escena,Español,,OK
schiavu,Sustantivo,esclavo,Español,,OK
schiggi,Sustantivo,gridos,Español,,OK
schina,Sustantivo,espalda,Español,,OK
schinu,Sustantivo,espalda,Español,,OK
sciafferru,Sustantivo,chófer,Español,,OK
sciaffurru,Sustantivo,chófer,Español,,OK
sciallu,Sustantivo,"chal, mantón",Español,,OK
scialoma,Sustantivo,"1. canto-oración de los pescadores de atún, 2. ruido confuso",Español,,OK
sciarpa,Sustantivo,bufanda,Español,,OK
scidda,Sustantivo,"axila, bajo el brazo",Español,,OK
scienza,Sustantivo,ciencia,Español,,OK
scifu,Sustantivo,comedero,Español,,OK
scigu,Sustantivo,comedero,Español,,OK
sciloma,Sustantivo,"1. canto-oración de los pescadores de atún, 2. ruido confuso",Español,,OK
scimunitu,Sustantivo,"bobo, tonto",Español,,OK
sciocca,Sustantivo,clueca (gallina ponedora),Español,,OK
sciorba,Sustantivo,serba,Español,,OK
scisci,Sustantivo,pequeños adornos,Español,,OK
sciu,Sustantivo,comedero,Español,,OK
sciusciu,Sustantivo,soplo,Español,,OK
scivu,Sustantivo,comedero,Español,,OK
sclamazzioni,Sustantivo,exclamación,Español,,OK
scrivanìa,Sustantivo,"escritorio, mesa de despacho",Español,,OK
scrosciu,Sustantivo,"ruido, crujido",Español,,OK
scrusciu,Sustantivo,"ruido, crujido",Español,,OK
scudedda,Sustantivo,escudilla,Español,,OK
sculapasta,Sustantivo,colador,Español,,OK
scupa,Sustantivo,escoba,Español,,OK
scupetta,Sustantivo,fusil (arma),Español,,OK
scupetti,Sustantivo,fusiles (armas),Español,,OK
scutra,Sustantivo,mala suerte,Español,,OK
scuzzisi,Sustantivo,escocés / idioma Scots (idioma escocés de tipo ánglico),Español,,OK
scànnalu,Sustantivo,escándalo,Español,,OK
scànnulu,Sustantivo,escándalo,Español,,OK
sdegnu,Sustantivo,"desdén, desprecio",Español,,OK
seggia,Sustantivo,"silla, asiento",Español,,OK
serbu,Sustantivo,servio / idioma servio,Español,,OK
serpenti,Sustantivo,serpiente,Español,,OK
serra,Sustantivo,sierra,Español,,OK
servu,Sustantivo,sirviente,Español,,OK
sfacinnatu,Sustantivo,"el que no hace nada, el que no tiene ocupación",Español,,OK
sfiducia,Sustantivo,desconfianza,Español,,OK
sfilazza,Sustantivo,hilas,Español,,OK
sfilazzi,Sustantivo,hilas,Español,,OK
sfirnicìa,Sustantivo,frenesí,Español,,OK
sfirucia,Sustantivo,desconfianza,Español,,OK
sfurtuna,Sustantivo,infortunio (desgracia),Español,,OK
sgalicciu,Sustantivo,ineguale,Italiano,,OK
shona,Sustantivo,idioma shona,Español,,OK
sicaretta,Sustantivo,"cigarrillo, cigarillo",Español,,OK
siccia,Sustantivo,jibia,Español,,OK
siciliana,Sustantivo,siciliana / siciliana,Español,,OK
siciliani,Sustantivo,sicilianos / sicilianos / sicilianas / sicilianas,Español,,OK
sicilianu,Sustantivo,"1. siciliano, 2. idioma siciliano / siciliano",Español,,OK
sicretu,Sustantivo,secreto,Español,,OK
sicurizza,Sustantivo,seguridad,Español,,OK
sigghiuzzu,Sustantivo,sollozo,Español,,OK
sigliuzzu,Sustantivo,sollozo,Español,,OK
significatu,Sustantivo,"significado, lo que significa",Español,,OK
signura,Sustantivo,señora,Español,,OK
signuri,Sustantivo,"1. señor, 2. Dios (el Señor)",Español,,OK
signurina,Sustantivo,señorita,Español,,OK
sigretu,Sustantivo,secreto,Español,,OK
silenziu,Sustantivo,silencio,Español,,OK
siliciu,Sustantivo,silicio,Español,,OK
sillabbazziuni,Sustantivo,"silabación, división por sílabas",Español,,OK
simana,Sustantivo,semana,Español,,OK
simani,Sustantivo,semanas,Español,,OK
simàfuru,Sustantivo,semáforo,Español,,OK
sincili,Sustantivo,encías,Español,,OK
sindhi,Sustantivo,idioma sindhi,Español,,OK
singa,Sustantivo,"señal, seña, marca",Español,,OK
singalisi,Sustantivo,singalés / idioma singalés,Español,,OK
sintenza,Sustantivo,aforismo,Español,,OK
sintenzia,Sustantivo,aforismo,Español,,OK
sintimentu,Sustantivo,sentimiento,Español,,OK
siquestru,Sustantivo,"embargo, secuestro",Español,,OK
sirciziu,Sustantivo,ejercicio,Español,,OK
sircizziu,Sustantivo,ejercicio,Español,,OK
sirpenti,Sustantivo,serpiente,Español,,OK
sirruscu,Sustantivo,relámpago,Español,,OK
sirviziu,Sustantivo,servicio,Español,,OK
sirvizziu,Sustantivo,servicio,Español,,OK
sirvizzu,Sustantivo,servicio,Español,,OK
siswati,Sustantivo,idioma suazi,Español,,OK
sita,Sustantivo,seda,Español,,OK
siti,Sustantivo,sed,Español,,OK
sittiembru,Sustantivo,septiembre,Español,,OK
situ,Sustantivo,sitio,Español,,OK
siu,Sustantivo,"sebo, grasa",Español,,OK
sivu,Sustantivo,"sebo, grasa",Español,,OK
slovaccu,Sustantivo,eslovaco / idioma eslovaco,Español,,OK
slovenu,Sustantivo,esloveno / idioma esloveno,Español,,OK
sluvaccu,Sustantivo,eslovaco / idioma eslovaco,Español,,OK
sluvenu,Sustantivo,esloveno / idioma esloveno,Español,,OK
sodiu,Sustantivo,sodio,Español,,OK
sonnu,Sustantivo,sueño,Español,,OK
sonsorol,Sustantivo,idioma sonsorol,Español,,OK
sonu,Sustantivo,sonido,Español,,OK
sorba,Sustantivo,serba,Español,,OK
sordi,Sustantivo,perras (monedas),Español,,OK
soru,Sustantivo,hermana,Español,,OK
sorva,Sustantivo,serba,Español,,OK
sosizza,Sustantivo,salchicha,Español,,OK
spacinnatu,Sustantivo,"el que no hace nada, el que no tiene ocupación",Español,,OK
spacu,Sustantivo,bramante,Español,,OK
spaddi,Sustantivo,espaldas,Español,,OK
spagu,Sustantivo,bramante,Español,,OK
specchiu,Sustantivo,espejo,Español,,OK
spia,Sustantivo,espía,Español,,OK
spica,Sustantivo,espiga,Español,,OK
spicciulami,Sustantivo,"conjunto de sueltos (dinero), calderilla (dinero)",Español,,OK
spiecchiu,Sustantivo,espejo,Español,,OK
spina,Sustantivo,espina,Español,,OK
spinaci,Sustantivo,espinaca|espinacas,Español,,OK
spiruni,Sustantivo,"espuela, espolón",Español,,OK
spitali,Sustantivo,hospital,Español,,OK
spitturi,Sustantivo,inspector,Español,,OK
spizioni,Sustantivo,inspección,Español,,OK
spizzioni,Sustantivo,inspección,Español,,OK
sprissioni,Sustantivo,sintagma ''m'',Español,,OK
spunsaliziu,Sustantivo,"1. noviazgo, esponsales, 2. ceremonia de boda",Español,,OK
spunsalizziu,Sustantivo,"1. noviazgo, esponsales, 2. ceremonia de boda",Español,,OK
spunzaliziu,Sustantivo,"1. noviazgo, esponsales, 2. ceremonia de boda",Español,,OK
spunzalizziu,Sustantivo,"1. noviazgo, esponsales, 2. ceremonia de boda",Español,,OK
spurchizza,Sustantivo,suciedad,Español,,OK
spusaliziu,Sustantivo,matrimonio,Español,,OK
spusalizziu,Sustantivo,matrimonio,Español,,OK
sputazza,Sustantivo,"esputo, escupitajo",Español,,OK
spàraci,Sustantivo,espárrago|espárragos,Español,,OK
spàraciu,Sustantivo,espárrago,Español,,OK
spìcciuli,Sustantivo,"calderilla (dinero), suelto (dinero)",Español,,OK
spìngula,Sustantivo,alfiler,Español,,OK
spìritu,Sustantivo,espíritu,Español,,OK
squatra,Sustantivo,equipo,Español,,OK
stabbilimentu,Sustantivo,planta (fábrica),Español,,OK
stabilimentu,Sustantivo,planta (fábrica),Español,,OK
staciuni,Sustantivo,estación (período),Español,,OK
stadiu,Sustantivo,estadio,Español,,OK
staggiuni,Sustantivo,estación (período),Español,,OK
stagiuni,Sustantivo,estación (período),Español,,OK
stalattiti,Sustantivo,estalactita,Español,,OK
stanchizza,Sustantivo,cansancio,Español,,OK
standard,Sustantivo,estándar,Español,,OK
stanza,Sustantivo,cuarto,Español,,OK
statunitensi,Sustantivo,estadounidense,Español,,OK
statunitenzi,Sustantivo,estadounidense,Español,,OK
stazioni,Sustantivo,estación (de trenes),Español,,OK
stazzioni,Sustantivo,estación (de trenes),Español,,OK
stiaucchedda,Sustantivo,pañuelo blanco usado por la mujeres para secarse la boca,Español,,OK
stidda,Sustantivo,estrella,Español,,OK
stiddi,Sustantivo,estrellas,Español,,OK
stintu,Sustantivo,instinto,Español,,OK
stivali,Sustantivo,bota,Español,,OK
straneru,Sustantivo,extranjero,Español,,OK
strata,Sustantivo,carretera,Español,,OK
strincipettu,Sustantivo,sostén (de pecho),Español,,OK
stringipettu,Sustantivo,sostén (de pecho),Español,,OK
strumentu,Sustantivo,instrumento,Español,,OK
stràscina,Sustantivo,"pantufla, babucha, zapatilla",Español,,OK
studenti,Sustantivo,estudiante,Español,,OK
stuppa,Sustantivo,estopa,Español,,OK
stuppateddu,Sustantivo,caracol (Cantareus apertus),Español,,OK
sturenti,Sustantivo,estudiante,Español,,OK
stàtua,Sustantivo,estatua,Español,,OK
sucertula,Sustantivo,lagarto,Español,,OK
suciu,Sustantivo,soplo,Español,,OK
suduri,Sustantivo,sudor,Español,,OK
sugghiuzzu,Sustantivo,sollozo,Español,,OK
sugliuzzu,Sustantivo,sollozo,Español,,OK
sugna,Sustantivo,"sebo (grasa), enjundia o exundia",Español,,OK
suldatu,Sustantivo,soldado,Español,,OK
sumaru,Sustantivo,"animal de carga, animal de labarda",Español,,OK
sumeri,Sustantivo,"animal de carga, animal de labarda",Español,,OK
summa,Sustantivo,suma,Español,,OK
sundanisi,Sustantivo,sundanés / idioma sundanés,Español,,OK
suonnu,Sustantivo,sueño,Español,,OK
superlativu,Sustantivo,superlativo,Español,,OK
supermercatu,Sustantivo,supermercado,Español,,OK
supermircatu,Sustantivo,supermercado,Español,,OK
suppa,Sustantivo,sopa,Español,,OK
suppi,Sustantivo,sopas,Español,,OK
supraccigghiu,Sustantivo,ceja,Español,,OK
suprannomi,Sustantivo,"sobrenombre, apodo",Español,,OK
suprannomu,Sustantivo,"sobrenombre, apodo",Español,,OK
surdatu,Sustantivo,soldado,Español,,OK
surpassu,Sustantivo,adelantamiento,Español,,OK
surruscu,Sustantivo,relámpago,Español,,OK
surviziu,Sustantivo,servicio,Español,,OK
survizziu,Sustantivo,servicio,Español,,OK
survizzu,Sustantivo,servicio,Español,,OK
susciu,Sustantivo,soplo,Español,,OK
sustantivu,Sustantivo,substantivo,Español,,OK
suçiu,Sustantivo,soplo,Español,,OK
svidisi,Sustantivo,sueco / idioma sueco,Español,,OK
swahili,Sustantivo,idioma suajili,Español,,OK
sàbatu,Sustantivo,sábado,Español,,OK
sàbbatu,Sustantivo,sábado,Español,,OK
sàbbitu,Sustantivo,sábado,Español,,OK
sàbbutu,Sustantivo,sábado,Español,,OK
sàbitu,Sustantivo,sábado,Español,,OK
sàbutu,Sustantivo,sábado,Español,,OK
sànscritu,Sustantivo,sánscrito,Español,,OK
sàusa,Sustantivo,salsa,Español,,OK
sàutu,Sustantivo,salto,Español,,OK
sàvutu,Sustantivo,salto,Español,,OK
sèculi,Sustantivo,siglos,Español,,OK
sèculu,Sustantivo,siglo,Español,,OK
sìnnacu,Sustantivo,alcalde,Español,,OK
sìnnucu,Sustantivo,alcalde,Español,,OK
sòggira,Sustantivo,suegra,Español,,OK
sòggiru,Sustantivo,suegro,Español,,OK
sòmalu,Sustantivo,somalí / idioma somalí,Español,,OK
tabbuta,Sustantivo,"ataudes, féretros",Español,,OK
tabbutu,Sustantivo,"ataúd, féretro",Español,,OK
tabuta,Sustantivo,"ataudes, féretros",Español,,OK
tabutu,Sustantivo,"ataúd, féretro",Español,,OK
tacchinu,Sustantivo,pavo,Español,,OK
taccia,Sustantivo,clavo,Español,,OK
tagalog,Sustantivo,idioma tagalo,Español,,OK
tagghia,Sustantivo,talla,Español,,OK
tagghiaerba,Sustantivo,cortacésped,Español,,OK
tagghialigna,Sustantivo,leñador,Español,,OK
taggicu,Sustantivo,tayiko / idioma tayiko,Español,,OK
taliana,Sustantivo,italiana / italiana,Español,,OK
taliani,Sustantivo,italianos / italianos / italianas / italianas,Español,,OK
taliata,Sustantivo,mirada,Español,,OK
tamburu,Sustantivo,tambor,Español,,OK
tamil,Sustantivo,idioma tamil,Español,,OK
tammuru,Sustantivo,tambor,Español,,OK
tappiti,Sustantivo,alfombras,Español,,OK
tappitu,Sustantivo,alfombra,Español,,OK
tarantinu,Sustantivo,tarantino / idioma tarantino,Español,,OK
tartuca,Sustantivo,tortuga,Español,,OK
tartuffu,Sustantivo,trufa (hongo),Español,,OK
tartufu,Sustantivo,trufa (hongo),Español,,OK
taràntula,Sustantivo,tarántula (araña),Español,,OK
tassa,Sustantivo,"tasa, tarifa",Español,,OK
tassì,Sustantivo,taxi,Español,,OK
teda,Sustantivo,pino salvaje,Español,,OK
tedescu,Sustantivo,alemán / idioma alemán,Español,,OK
televisioni,Sustantivo,televisión,Español,,OK
telugu,Sustantivo,idioma telugu,Español,,OK
telèfunu,Sustantivo,teléfono,Español,,OK
tetti,Sustantivo,"tejados, techos",Español,,OK
tettu,Sustantivo,"tejado, techo",Español,,OK
thailannisi,Sustantivo,tailandés / idioma tailandés,Español,,OK
tiatri,Sustantivo,teatros,Español,,OK
tiatru,Sustantivo,teatro,Español,,OK
tibbitanu,Sustantivo,tibetano / idioma tibetano,Español,,OK
tidiscu,Sustantivo,alemán / idioma alemán,Español,,OK
tigghiu,Sustantivo,tilo común,Español,,OK
tigliu,Sustantivo,tilo común,Español,,OK
tigri,Sustantivo,tigre,Español,,OK
tigrinu,Sustantivo,idioma tigriña,Español,,OK
tila,Sustantivo,tela,Español,,OK
tilivisioni,Sustantivo,televisión,Español,,OK
tilupa,Sustantivo,"petate, hato, hatillo, fardo",Español,,OK
tilèfunu,Sustantivo,teléfono,Español,,OK
timpesta,Sustantivo,tempestad,Español,,OK
tinturìa,Sustantivo,tintorería,Español,,OK
tipu,Sustantivo,tipo,Español,,OK
tirminali,Sustantivo,terminal,Español,,OK
titaniu,Sustantivo,titanio,Español,,OK
titimalu,Sustantivo,"titimaglio (Tithymalus helioscopius, Euphorbia helioscopia), titimalo",Italiano,,OK
tizzuni,Sustantivo,"tizón, chamizo",Español,,OK
tonganu,Sustantivo,idioma tongano,Español,,OK
torcicoddu,Sustantivo,tortícolis,Español,,OK
tradizioni,Sustantivo,tradición,Español,,OK
tradizzioni,Sustantivo,tradición,Español,,OK
traduzzioni,Sustantivo,traducción ''f'',Español,,OK
traghettu,Sustantivo,transbordador,Español,,OK
trappu,Sustantivo,sábana,Español,,OK
trarizioni,Sustantivo,tradición,Español,,OK
trarizzioni,Sustantivo,tradición,Español,,OK
trasuta,Sustantivo,"entrada, acceso",Español,,OK
tratturìa,Sustantivo,trattoria (pequeño restaurante),Español,,OK
travagghiaturi,Sustantivo,trabajador,Español,,OK
travagliaturi,Sustantivo,trabajador,Español,,OK
travirsata,Sustantivo,acción de cruzar,Español,,OK
trenu,Sustantivo,tren,Español,,OK
triatu,Sustantivo,teatro,Español,,OK
trifogghiu,Sustantivo,trébol,Español,,OK
trifogliu,Sustantivo,trébol,Español,,OK
trinza,Sustantivo,trenza,Español,,OK
trippa,Sustantivo,tripa,Español,,OK
