Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
struiri,Verbo,instruir,Español,"struu, strui, strui, struimu, struiti, struinu, struii, struisti, struìu, struìmuru, struìstivu, struìranu",OK
struppiari,Verbo,"lisiar, tullir, estropear",Español,"struppiu, struppias, struppia, struppiamu, struppiati, struppianu, struppiai, struppiasti, struppiau, struppiàmuru, struppiàstivu, struppiàranu",OK
studiari,Verbo,estudiar,Español,"studiu, studias, studia, studiamu, studiati, studianu, studiai, studiasti, studiau, studiàmuru, studiàstivu, studiàranu",OK
stuiari,Verbo,"limpiar, secar",Español,"stuiu, stuias, stuia, stuiamu, stuiati, stuianu, stuiai, stuiasti, stuiau, stuiàmuru, stuiàstivu, stuiàranu",OK
stujari,Verbo,"limpiar, secar",Español,"stuju, stujas, stuja, stujamu, stujati, stujanu, stujai, stujasti, stujau, stujàmuru, stujàstivu, stujàranu",OK
stuppari,Verbo,"obturar, tapar (cerrar)",Español,"stuppu, stuppas, stuppa, stuppamu, stuppati, stuppanu, stuppai, stuppasti, stuppau, stuppàmuru, stuppàstivu, stuppàranu",OK
sturdutu,Verbo,aturdido,Español,,OK
sturiari,Verbo,estudiar,Español,"sturiu, sturias, sturia, sturiamu, sturiati, sturianu, sturiai, sturiasti, sturiau, sturiàmuru, sturiàstivu, sturiàranu",OK
stutari,Verbo,apagar,Español,"stutu, stutas, stuta, stutamu, stutati, stutanu, stutai, stutasti, stutau, stutàmuru, stutàstivu, stutàranu",OK
su,Verbo,si (condición),Español,,OK
sucari,Verbo,chupar,Español,"sucu, sucas, suca, sucamu, sucati, sucanu, sucai, sucasti, sucau, sucàmuru, sucàstivu, sucàranu",OK
succièdiri,Verbo,"pasar, ocurrir",Español,"succièdu, succièdi, succièdi, succièdimu, succièditi, succièdinu, succièdii, succièdisti, succièdìu, succièdìmuru, succièdìstivu, succièdìranu",OK
succièriri,Verbo,"pasar, ocurrir",Español,"succièru, succièri, succièri, succièrimu, succièriti, succièrinu, succièrii, succièristi, succièrìu, succièrìmuru, succièrìstivu, succièrìranu",OK
succèdiri,Verbo,"pasar, ocurrir",Español,"succèdu, succèdi, succèdi, succèdimu, succèditi, succèdinu, succèdii, succèdisti, succèdìu, succèdìmuru, succèdìstivu, succèdìranu",OK
succèriri,Verbo,"pasar, ocurrir",Español,"succèru, succèri, succèri, succèrimu, succèriti, succèrinu, succèrii, succèristi, succèrìu, succèrìmuru, succèrìstivu, succèrìranu",OK
suciari,Verbo,soplar,Español,"suciu, sucias, sucia, suciamu, suciati, sucianu, suciai, suciasti, suciau, suciàmuru, suciàstivu, suciàranu",OK
sunari,Verbo,tocar (instrumento),Español,"sunu, sunas, suna, sunamu, sunati, sunanu, sunai, sunasti, sunau, sunàmuru, sunàstivu, sunàranu",OK
sunata,Verbo,tocada (música) / sonata,Español,,OK
sunatu,Verbo,tocado (música),Español,,OK
sunnari,Verbo,soñar,Español,"sunnu, sunnas, sunna, sunnamu, sunnati, sunnanu, sunnai, sunnasti, sunnau, sunnàmuru, sunnàstivu, sunnàranu",OK
supirchiari,Verbo,superar,Español,"supirchiu, supirchias, supirchia, supirchiamu, supirchiati, supirchianu, supirchiai, supirchiasti, supirchiau, supirchiàmuru, supirchiàstivu, supirchiàranu",OK
suppòniri,Verbo,suponer,Español,"suppònu, suppòni, suppòni, suppònimu, suppòniti, suppòninu, suppònii, suppònisti, suppònìu, suppònìmuru, suppònìstivu, suppònìranu",OK
surrìdiri,Verbo,sonreír,Español,"surrìdu, surrìdi, surrìdi, surrìdimu, surrìditi, surrìdinu, surrìdii, surrìdisti, surrìdìu, surrìdìmuru, surrìdìstivu, surrìdìranu",OK
susciari,Verbo,soplar,Español,"susciu, suscias, suscia, susciamu, susciati, suscianu, susciai, susciasti, susciau, susciàmuru, susciàstivu, susciàranu",OK
suvirchiari,Verbo,superar,Español,"suvirchiu, suvirchias, suvirchia, suvirchiamu, suvirchiati, suvirchianu, suvirchiai, suvirchiasti, suvirchiau, suvirchiàmuru, suvirchiàstivu, suvirchiàranu",OK
svigghiari,Verbo,despertar,Español,"svigghiu, svigghias, svigghia, svigghiamu, svigghiati, svigghianu, svigghiai, svigghiasti, svigghiau, svigghiàmuru, svigghiàstivu, svigghiàranu",OK
svigliari,Verbo,despertar,Español,"svigliu, sviglias, sviglia, svigliamu, svigliati, sviglianu, svigliai, svigliasti, svigliau, svigliàmuru, svigliàstivu, svigliàranu",OK
sviluppari,Verbo,desarrollar,Español,"sviluppu, sviluppas, sviluppa, sviluppamu, sviluppati, sviluppanu, sviluppai, sviluppasti, sviluppau, sviluppàmuru, sviluppàstivu, sviluppàranu",OK
sviniri,Verbo,"desmayarse, perder el sentido",Español,"svinu, svini, svini, svinimu, sviniti, svininu, svinii, svinisti, svinìu, svinìmuru, svinìstivu, svinìranu",OK
svintari,Verbo,"1. airear (ventilar), 2. desgasificar (quitar el gas)",Español,"svintu, svintas, svinta, svintamu, svintati, svintanu, svintai, svintasti, svintau, svintàmuru, svintàstivu, svintàranu",OK
svintuliari,Verbo,airear (ventilar),Español,"svintuliu, svintulias, svintulia, svintuliamu, svintuliati, svintulianu, svintuliai, svintuliasti, svintuliau, svintuliàmuru, svintuliàstivu, svintuliàranu",OK
svisitari,Verbo,dejar el luto,Español,"svisitu, svisitas, svisita, svisitamu, svisitati, svisitanu, svisitai, svisitasti, svisitau, svisitàmuru, svisitàstivu, svisitàranu",OK
svìdiri,Verbo,no ver nada,Español,"svìdu, svìdi, svìdi, svìdimu, svìditi, svìdinu, svìdii, svìdisti, svìdìu, svìdìmuru, svìdìstivu, svìdìranu",OK
sèntiri,Verbo,"sentir, oír",Español,"sèntu, sènti, sènti, sèntimu, sèntiti, sèntinu, sèntii, sèntisti, sèntìu, sèntìmuru, sèntìstivu, sèntìranu",OK
sèrviri,Verbo,servir,Español,"sèrvu, sèrvi, sèrvi, sèrvimu, sèrviti, sèrvinu, sèrvii, sèrvisti, sèrvìu, sèrvìmuru, sèrvìstivu, sèrvìranu",OK
sî,Verbo,"eres (él, ella, ello)",Español,,OK
sù,Verbo,"señor / son (él, ella, ello)",Español,,OK
sùsiri,Verbo,levantar,Español,"sùsu, sùsi, sùsi, sùsimu, sùsiti, sùsinu, sùsii, sùsisti, sùsìu, sùsìmuru, sùsìstivu, sùsìranu",OK
taciri,Verbo,callar|callarse,Español,"tacu, taci, taci, tacimu, taciti, tacinu, tacii, tacisti, tacìu, tacìmuru, tacìstivu, tacìranu",OK
tagghiari,Verbo,"cortar, tajar",Español,"tagghiu, tagghias, tagghia, tagghiamu, tagghiati, tagghianu, tagghiai, tagghiasti, tagghiau, tagghiàmuru, tagghiàstivu, tagghiàranu",OK
tagliari,Verbo,"cortar, tajar",Español,"tagliu, taglias, taglia, tagliamu, tagliati, taglianu, tagliai, tagliasti, tagliau, tagliàmuru, tagliàstivu, tagliàranu",OK
taliari,Verbo,mirar,Español,"taliu, talias, talia, taliamu, taliati, talianu, taliai, taliasti, taliau, taliàmuru, taliàstivu, taliàranu",OK
talè,Verbo,mira!,Español,,OK
talìa,Verbo,"mira! / mira (él, ella, usted)",Español,,OK
tambasiari,Verbo,gandulear (perder el tiempo),Español,"tambasiu, tambasias, tambasia, tambasiamu, tambasiati, tambasianu, tambasiai, tambasiasti, tambasiau, tambasiàmuru, tambasiàstivu, tambasiàranu",OK
tambasiata,Verbo,acción de gandulear (perdida de tiempo),Español,,OK
tampasiari,Verbo,gandulear (perder el tiempo),Español,"tampasiu, tampasias, tampasia, tampasiamu, tampasiati, tampasianu, tampasiai, tampasiasti, tampasiau, tampasiàmuru, tampasiàstivu, tampasiàranu",OK
tampasiata,Verbo,acción de gandulear (perdida de tiempo),Español,,OK
tatuari,Verbo,tatuar,Español,"tatuu, tatuas, tatua, tatuamu, tatuati, tatuanu, tatuai, tatuasti, tatuau, tatuàmuru, tatuàstivu, tatuàranu",OK
tilifunari,Verbo,telefonear,Español,"tilifunu, tilifunas, tilifuna, tilifunamu, tilifunati, tilifunanu, tilifunai, tilifunasti, tilifunau, tilifunàmuru, tilifunàstivu, tilifunàranu",OK
timpuliari,Verbo,llamar (a la puerta),Español,"timpuliu, timpulias, timpulia, timpuliamu, timpuliati, timpulianu, timpuliai, timpuliasti, timpuliau, timpuliàmuru, timpuliàstivu, timpuliàranu",OK
tiniri,Verbo,tener (mantener),Español,"tinu, tini, tini, tinimu, tiniti, tininu, tinii, tinisti, tinìu, tinìmuru, tinìstivu, tinìranu",OK
tradiri,Verbo,traicionar,Español,"tradu, tradi, tradi, tradimu, traditi, tradinu, tradii, tradisti, tradìu, tradìmuru, tradìstivu, tradìranu",OK
tradùciri,Verbo,traducir,Español,"tradùcu, tradùci, tradùci, tradùcimu, tradùciti, tradùcinu, tradùcii, tradùcisti, tradùcìu, tradùcìmuru, tradùcìstivu, tradùcìranu",OK
tranni,Verbo,excepto,Español,,OK
transitivu,Verbo,transitivo,Español,,OK
tranzitivu,Verbo,transitivo,Español,,OK
trariri,Verbo,traicionar,Español,"traru, trari, trari, trarimu, trariti, trarinu, trarii, traristi, trarìu, trarìmuru, trarìstivu, trarìranu",OK
traruzzioni,Verbo,traducción ''f'',Español,,OK
trarùciri,Verbo,traducir,Español,"trarùcu, trarùci, trarùci, trarùcimu, trarùciti, trarùcinu, trarùcii, trarùcisti, trarùcìu, trarùcìmuru, trarùcìstivu, trarùcìranu",OK
trascinari,Verbo,arrastrar,Español,"trascinu, trascinas, trascina, trascinamu, trascinati, trascinanu, trascinai, trascinasti, trascinau, trascinàmuru, trascinàstivu, trascinàranu",OK
travagghiari,Verbo,trabajar,Español,"travagghiu, travagghias, travagghia, travagghiamu, travagghiati, travagghianu, travagghiai, travagghiasti, travagghiau, travagghiàmuru, travagghiàstivu, travagghiàranu",OK
travagghiu,Verbo,trabajo,Español,,OK
travagliari,Verbo,trabajar,Español,"travagliu, travaglias, travaglia, travagliamu, travagliati, travaglianu, travagliai, travagliasti, travagliau, travagliàmuru, travagliàstivu, travagliàranu",OK
travagliu,Verbo,trabajo,Español,,OK
travirsari,Verbo,cruzar,Español,"travirsu, travirsas, travirsa, travirsamu, travirsati, travirsanu, travirsai, travirsasti, travirsau, travirsàmuru, travirsàstivu, travirsàranu",OK
truppicari,Verbo,tropezar,Español,"truppicu, truppicas, truppica, truppicamu, truppicati, truppicanu, truppicai, truppicasti, truppicau, truppicàmuru, truppicàstivu, truppicàranu",OK
truvari,Verbo,encontrar,Español,"truvu, truvas, truva, truvamu, truvati, truvanu, truvai, truvasti, truvau, truvàmuru, truvàstivu, truvàranu",OK
truvàrisi,Verbo,encontrarse,Español,,OK
tràsiri,Verbo,"entrar, tener acceso a",Español,"tràsu, tràsi, tràsi, tràsimu, tràsiti, tràsinu, tràsii, tràsisti, tràsìu, tràsìmuru, tràsìstivu, tràsìranu",OK
tuccari,Verbo,tocar,Español,"tuccu, tuccas, tucca, tuccamu, tuccati, tuccanu, tuccai, tuccasti, tuccau, tuccàmuru, tuccàstivu, tuccàranu",OK
tumpuliari,Verbo,llamar (a la puerta),Español,"tumpuliu, tumpulias, tumpulia, tumpuliamu, tumpuliati, tumpulianu, tumpuliai, tumpuliasti, tumpuliau, tumpuliàmuru, tumpuliàstivu, tumpuliàranu",OK
tuppuliari,Verbo,llamar (a la puerta),Español,"tuppuliu, tuppulias, tuppulia, tuppuliamu, tuppuliati, tuppulianu, tuppuliai, tuppuliasti, tuppuliau, tuppuliàmuru, tuppuliàstivu, tuppuliàranu",OK
turnari,Verbo,volver,Español,"turnu, turnas, turna, turnamu, turnati, turnanu, turnai, turnasti, turnau, turnàmuru, turnàstivu, turnàranu",OK
tàciri,Verbo,callar|callarse,Español,"tàcu, tàci, tàci, tàcimu, tàciti, tàcinu, tàcii, tàcisti, tàcìu, tàcìmuru, tàcìstivu, tàcìranu",OK
tèniri,Verbo,tener (mantener),Español,"tènu, tèni, tèni, tènimu, tèniti, tèninu, tènii, tènisti, tènìu, tènìmuru, tènìstivu, tènìranu",OK
tìnciri,Verbo,teñir,Español,"tìncu, tìnci, tìnci, tìncimu, tìnciti, tìncinu, tìncii, tìncisti, tìncìu, tìncìmuru, tìncìstivu, tìncìranu",OK
tìngiri,Verbo,teñir,Español,"tìngu, tìngi, tìngi, tìngimu, tìngiti, tìnginu, tìngii, tìngisti, tìngìu, tìngìmuru, tìngìstivu, tìngìranu",OK
tòrciri,Verbo,torcer,Español,"tòrcu, tòrci, tòrci, tòrcimu, tòrciti, tòrcinu, tòrcii, tòrcisti, tòrcìu, tòrcìmuru, tòrcìstivu, tòrcìranu",OK
tùnniri,Verbo,"cortar, esquilar, trasquilar, tundir",Español,"tùnnu, tùnni, tùnni, tùnnimu, tùnniti, tùnninu, tùnnii, tùnnisti, tùnnìu, tùnnìmuru, tùnnìstivu, tùnnìranu",OK
uardari,Verbo,"1. mirar (ver), 2. cuidar, vigilar",Español,"uardu, uardas, uarda, uardamu, uardati, uardanu, uardai, uardasti, uardau, uardàmuru, uardàstivu, uardàranu",OK
ubbidiri,Verbo,obedecer,Español,"ubbidu, ubbidi, ubbidi, ubbidimu, ubbiditi, ubbidinu, ubbidii, ubbidisti, ubbidìu, ubbidìmuru, ubbidìstivu, ubbidìranu",OK
uffriri,Verbo,ofrecer,Español,"uffru, uffri, uffri, uffrimu, uffriti, uffrinu, uffrii, uffristi, uffrìu, uffrìmuru, uffrìstivu, uffrìranu",OK
uffènniri,Verbo,ofender,Español,"uffènnu, uffènni, uffènni, uffènnimu, uffènniti, uffènninu, uffènnii, uffènnisti, uffènnìu, uffènnìmuru, uffènnìstivu, uffènnìranu",OK
umèttiri,Verbo,omitir,Español,"umèttu, umètti, umètti, umèttimu, umèttiti, umèttinu, umèttii, umèttisti, umèttìu, umèttìmuru, umèttìstivu, umèttìranu",OK
unuratu,Verbo,"honorado, honrado,",Español,,OK
urganizzari,Verbo,organizar,Español,"urganizzu, urganizzas, urganizza, urganizzamu, urganizzati, urganizzanu, urganizzai, urganizzasti, urganizzau, urganizzàmuru, urganizzàstivu, urganizzàranu",OK
usari,Verbo,usar,Español,"usu, usas, usa, usamu, usati, usanu, usai, usasti, usau, usàmuru, usàstivu, usàranu",OK
uttiniri,Verbo,obtener,Español,"uttinu, uttini, uttini, uttinimu, uttiniti, uttininu, uttinii, uttinisti, uttinìu, uttinìmuru, uttinìstivu, uttinìranu",OK
uttèniri,Verbo,obtener,Español,"uttènu, uttèni, uttèni, uttènimu, uttèniti, uttèninu, uttènii, uttènisti, uttènìu, uttènìmuru, uttènìstivu, uttènìranu",OK
va,Verbo,"va (él, ella, ello)",Español,,OK
vadagnari,Verbo,ganar,Español,"vadagnu, vadagnas, vadagna, vadagnamu, vadagnati, vadagnanu, vadagnai, vadagnasti, vadagnau, vadagnàmuru, vadagnàstivu, vadagnàranu",OK
vagnari,Verbo,mojar,Español,"vagnu, vagnas, vagna, vagnamu, vagnati, vagnanu, vagnai, vagnasti, vagnau, vagnàmuru, vagnàstivu, vagnàranu",OK
vagnata,Verbo,acción de mojar,Español,,OK
vagnatu,Verbo,"mojado, húmedo",Español,,OK
valiri,Verbo,valer,Español,"valu, vali, vali, valimu, valiti, valinu, valii, valisti, valìu, valìmuru, valìstivu, valìranu",OK
vani,Verbo,"va (él, ella, ello)",Español,,OK
vanniari,Verbo,"hacer un anuncio con voz alta para vender la mercancía, anunciar, proclamar, gridar públicamente algo",Español,"vanniu, vannias, vannia, vanniamu, vanniati, vannianu, vanniai, vanniasti, vanniau, vanniàmuru, vanniàstivu, vanniàranu",OK
vantari,Verbo,jactar,Español,"vantu, vantas, vanta, vantamu, vantati, vantanu, vantai, vantasti, vantau, vantàmuru, vantàstivu, vantàranu",OK
vantu,Verbo,"elogio, aplauso",Español,,OK
varagnari,Verbo,ganar,Español,"varagnu, varagnas, varagna, varagnamu, varagnati, varagnanu, varagnai, varagnasti, varagnau, varagnàmuru, varagnàstivu, varagnàranu",OK
varberi,Verbo,barbero,Español,"varbu, varbi, varbi, varbemu, varbiti, varbinu, varbii, varbisti, varbìu, varbèmuru, varbìstivu, varbèranu",OK
vardari,Verbo,"1. mirar (ver), 2. cuidar, vigilar",Español,"vardu, vardas, varda, vardamu, vardati, vardanu, vardai, vardasti, vardau, vardàmuru, vardàstivu, vardàranu",OK
variari,Verbo,variar,Español,"variu, varias, varia, variamu, variati, varianu, variai, variasti, variau, variàmuru, variàstivu, variàranu",OK
varveri,Verbo,barbero,Español,"varvu, varvi, varvi, varvemu, varviti, varvinu, varvii, varvisti, varvìu, varvèmuru, varvìstivu, varvèranu",OK
vasari,Verbo,besar,Español,"vasu, vasas, vasa, vasamu, vasati, vasanu, vasai, vasasti, vasau, vasàmuru, vasàstivu, vasàranu",OK
vastasi,Verbo,"1. porteador, portero, maletero, 2. persona grosera, persona maleducada / 1. porteadores, porteros, maleteros, 2. personas groseras, personas maleducadas",Español,,OK
vastasu,Verbo,"1. porteador, portero, maletero, 2. persona grosera, persona maleducada",Español,,OK
vattiari,Verbo,bautizar,Español,"vattiu, vattias, vattia, vattiamu, vattiati, vattianu, vattiai, vattiasti, vattiau, vattiàmuru, vattiàstivu, vattiàranu",OK
vaviari,Verbo,salivar,Español,"vaviu, vavias, vavia, vaviamu, vaviati, vavianu, vaviai, vaviasti, vaviau, vaviàmuru, vaviàstivu, vaviàranu",OK
verbu,Verbo,verbo,Español,,OK
viaggiari,Verbo,viajar,Español,"viaggiu, viaggias, viaggia, viaggiamu, viaggiati, viaggianu, viaggiai, viaggiasti, viaggiau, viaggiàmuru, viaggiàstivu, viaggiàranu",OK
vidiri,Verbo,ver,Español,"vidu, vidi, vidi, vidimu, viditi, vidinu, vidii, vidisti, vidìu, vidìmuru, vidìstivu, vidìranu",OK
vierbu,Verbo,verbo,Español,,OK
vietatu,Verbo,prohibido,Español,,OK
vigghiari,Verbo,velar,Español,"vigghiu, vigghias, vigghia, vigghiamu, vigghiati, vigghianu, vigghiai, vigghiasti, vigghiau, vigghiàmuru, vigghiàstivu, vigghiàranu",OK
vigliari,Verbo,velar,Español,"vigliu, viglias, viglia, vigliamu, vigliati, viglianu, vigliai, vigliasti, vigliau, vigliàmuru, vigliàstivu, vigliàranu",OK
vinciri,Verbo,"vencer, gañar",Español,"vincu, vinci, vinci, vincimu, vinciti, vincinu, vincii, vincisti, vincìu, vincìmuru, vincìstivu, vincìranu",OK
viniri,Verbo,venir,Español,"vinu, vini, vini, vinimu, viniti, vininu, vinii, vinisti, vinìu, vinìmuru, vinìstivu, vinìranu",OK
vinnicari,Verbo,vengar,Español,"vinnicu, vinnicas, vinnica, vinnicamu, vinnicati, vinnicanu, vinnicai, vinnicasti, vinnicau, vinnicàmuru, vinnicàstivu, vinnicàranu",OK
vinuta,Verbo,"acción de venir, venida",Español,,OK
virificari,Verbo,verificar,Español,"virificu, virificas, virifica, virificamu, virificati, virificanu, virificai, virificasti, virificau, virificàmuru, virificàstivu, virificàranu",OK
viriri,Verbo,ver,Español,"viru, viri, viri, virimu, viriti, virinu, virii, viristi, virìu, virìmuru, virìstivu, virìranu",OK
viscugghiari,Verbo,cercare minutamente,Italiano,"viscugghiu, viscugghias, viscugghia, viscugghiamu, viscugghiati, viscugghianu, viscugghiai, viscugghiasti, viscugghiau, viscugghiàmuru, viscugghiàstivu, viscugghiàranu",OK
vistiri,Verbo,vestirse,Español,"vistu, visti, visti, vistimu, vistiti, vistinu, vistii, vististi, vistìu, vistìmuru, vistìstivu, vistìranu",OK
vistìrisi,Verbo,vestirse,Español,,OK
viulari,Verbo,violar,Español,"viulu, viulas, viula, viulamu, viulati, viulanu, viulai, viulasti, viulau, viulàmuru, viulàstivu, viulàranu",OK
vivìrisi,Verbo,beber,Español,,OK
vièniri,Verbo,venir,Español,"viènu, vièni, vièni, viènimu, vièniti, vièninu, viènii, viènisti, viènìu, viènìmuru, viènìstivu, viènìranu",OK
vuciari,Verbo,gritar,Español,"vuciu, vucias, vucia, vuciamu, vuciati, vucianu, vuciai, vuciasti, vuciau, vuciàmuru, vuciàstivu, vuciàranu",OK
vugghenti,Verbo,"hirviente, muy caliente",Español,,OK
vugghienti,Verbo,"hirviente, muy caliente",Español,,OK
vulari,Verbo,volar,Español,"vulu, vulas, vula, vulamu, vulati, vulanu, vulai, vulasti, vulau, vulàmuru, vulàstivu, vulàranu",OK
vuliri,Verbo,querer,Español,"vulu, vuli, vuli, vulimu, vuliti, vulinu, vulii, vulisti, vulìu, vulìmuru, vulìstivu, vulìranu",OK
vuliri beni,Verbo,amar (querer),Español,,OK
vumitari,Verbo,vomitar,Español,"vumitu, vumitas, vumita, vumitamu, vumitati, vumitanu, vumitai, vumitasti, vumitau, vumitàmuru, vumitàstivu, vumitàranu",OK
vuscari,Verbo,"conseguir, obtener",Español,"vuscu, vuscas, vusca, vuscamu, vuscati, vuscanu, vuscai, vuscasti, vuscau, vuscàmuru, vuscàstivu, vuscàranu",OK
vutari,Verbo,dar la vuelta,Español,"vutu, vutas, vuta, vutamu, vutati, vutanu, vutai, vutasti, vutau, vutàmuru, vutàstivu, vutàranu",OK
và,Verbo,"va (él, ella, ello) / ¡vamos!, ¡vaya!, ¡anda!",Español,,OK
vèniri,Verbo,venir,Español,"vènu, vèni, vèni, vènimu, vèniti, vèninu, vènii, vènisti, vènìu, vènìmuru, vènìstivu, vènìranu",OK
vèniri a lu costituisti,Verbo,"venire al punto, venire al dunque",Italiano,,OK
vìdiri,Verbo,ver,Español,"vìdu, vìdi, vìdi, vìdimu, vìditi, vìdinu, vìdii, vìdisti, vìdìu, vìdìmuru, vìdìstivu, vìdìranu",OK
vìnciri,Verbo,"vencer, gañar",Español,"vìncu, vìnci, vìnci, vìncimu, vìnciti, vìncinu, vìncii, vìncisti, vìncìu, vìncìmuru, vìncìstivu, vìncìranu",OK
vìnniri,Verbo,vender,Español,"vìnnu, vìnni, vìnni, vìnnimu, vìnniti, vìnninu, vìnnii, vìnnisti, vìnnìu, vìnnìmuru, vìnnìstivu, vìnnìranu",OK
